GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "06003","Alpine, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",(D),367,284,36,68,199,152,107,101,649,185,77,447,274,(D),(D),(D),(D),(D),(D)
 "06003","Alpine, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",12766,13702,13904,14445,15829,14915,19022,21188,20729,(D),22634,21419,21860,22513,25722,25039,28528,28481,29606,28959
 "06003","Alpine, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",(D),(D),70,91,85,22,0,0,0,(D),14,0,29,19,0,3,0,0,0,(D)
 "06003","Alpine, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",(D),(D),13835,14355,15744,14893,19022,21188,20729,23329,22620,21419,21831,22494,25722,25036,28528,28481,29606,(D)
 "06003","Alpine, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",(D),338,(D),(D),(D),813,981,(D),(D),(D),16567,21076,20013,20685,21082,20063,19750,21009,21421,17383
 "06003","Alpine, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",(D),272,276,251,(D),377,(D),(D),(D),(D),(D),(D),(D),20294,(D),(D),(D),(D),(D),(D)
 "06003","Alpine, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "06003","Alpine, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",60,66,(D),(D),239,436,(D),(D),(D),(D),(D),(D),(D),391,(D),(D),(D),(D),(D),(D)
 "06003","Alpine, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",1193,1086,1046,977,968,(D),(D),1116,1041,(D),924,(D),1457,925,1010,999,907,743,803,694
 "06003","Alpine, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),77,(D),11,13,87,69,110,123,127,0,3,1
 "06003","Alpine, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),963,(D),913,(D),1370,856,900,876,780,743,800,693
 "06003","Alpine, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",26855,29127,29325,(D),27758,30917,32417,30343,28648,31114,28154,25182,20755,30034,30183,30251,30033,(D),30816,25078
 "06003","Alpine, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",(D),8742,(D),(D),(D),5750,7746,5839,6603,(D),6877,8449,7696,(D),(D),(D),(D),(D),(D),(D)
 "06003","Alpine, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",(D),20385,(D),20862,(D),25167,24671,24504,22045,(D),21276,16732,13059,(D),(D),(D),(D),(D),(D),(D)
