GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "25011","Franklin, MA",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",58598,61468,60766,62257,67388,66208,66837,67055,72104,76256,78063,84470,94589,93567,97544,101656,109113,106255,112811,79424
 "25011","Franklin, MA",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",15046,16628,14311,15804,20452,19708,19947,19073,22632,22709,21707,23585,31328,28360,27188,27868,28573,22780,26569,17694
 "25011","Franklin, MA",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",43552,44839,46455,46453,46935,46501,46889,47982,49472,53547,56356,60884,63261,65208,70356,73787,80541,83475,86242,61729
 "25011","Franklin, MA",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",65213,73900,72324,75891,80124,79619,76195,71600,72010,74926,73188,76196,72667,76380,76655,75800,76417,80490,81897,75626
 "25011","Franklin, MA",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",265980,275012,281098,291619,300162,313685,337424,353787,358134,373679,389311,376738,389223,400999,415485,418699,432601,453731,461167,450921
 "25011","Franklin, MA",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),(D),(D),(D),(D),35624,17073,13292,13932,9810,7682,20940,45426,(D),28903,30337,(D),23316,(D)
 "25011","Franklin, MA",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",185472,189178,218359,231010,234941,243836,235488,236673,238365,251648,233722,231315,225968,223705,230482,244115,255957,(D),284490,285603
 "25011","Franklin, MA",1,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),65409,73705,85847,103500,99330,100531,121238,100756,(D),100014,118528,(D),133135,130697
 "25011","Franklin, MA",1,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",494101,498630,455296,431762,424493,443343,424966,426257,404089,422429,404939,422590,436314,422545,455020,457667,460205,531798,560779,561341
 "25011","Franklin, MA",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),(D),(D),(D),(D),479098,457668,449019,476193,460047,490364,502874,520821,(D),558519,567102,(D),668211,692559
 "25011","Franklin, MA",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),(D),(D),(D),(D),1546616,1598741,1622968,1705505,1745343,1755412,1697859,1794155,(D),1965651,2025005,(D),2100820,2001903
 "25013","Hampden, MA",1,CAGDP2,1,"...","All industry total","Thousands of dollars",14383279,14713653,15249779,15856536,16366206,16911341,17345497,17964351,17905083,18707813,19207532,19949195,20447330,20808121,21799953,22134618,22300963,22944352,23808504,23276946
 "25013","Hampden, MA",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",12088443,12320428,12816641,13295638,13734349,14162417,14421129,14944688,14837625,15655323,16014804,16781873,17125322,17408639,18274203,18639716,18761018,19330858,20148725,19657067
 "25013","Hampden, MA",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",10100,9496,11429,16068,33297,27448,20270,10783,11510,14919,12652,15555,7379,12845,13081,16113,16035,13693,16496,15525
 "25013","Hampden, MA",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",8358,7369,6687,7857,8423,10073,15772,11341,12189,11742,11875,14179,14592,17904,22694,26225,20372,17454,28353,37772
 "25013","Hampden, MA",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",399108,392892,384889,355210,352575,390728,414816,464431,372963,459339,478837,435839,518802,557292,572743,471535,436568,520746,494750,510520
 "25013","Hampden, MA",1,CAGDP2,11,"23","  Construction","Thousands of dollars",592523,600803,621290,665525,729236,745000,722026,700611,649924,650600,688430,785398,762854,794245,820873,799256,872939,902109,924966,941049
 "25013","Hampden, MA",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",2081518,1995613,1957106,1896727,1925740,2154611,2072184,2061231,2102426,2358985,2298244,2456488,2350554,2310320,2477433,2487710,2414921,2369126,2325920,2254884
 "25013","Hampden, MA",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",1265069,1172282,1209951,1186539,1265414,1423845,1383452,1365316,1439909,1592959,1576591,1658983,1601865,1547007,1648340,1609193,1552019,1481431,1501547,1427912
 "25013","Hampden, MA",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",816449,823331,747156,710188,660326,730766,688732,695915,662517,766026,721653,797505,748689,763313,829092,878517,862902,887695,824374,826972
 "25013","Hampden, MA",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",628948,603277,631881,670155,684172,708389,715836,771156,748055,824167,873364,911514,941793,1003997,1054789,1081009,1116861,1110409,1286900,1344542
 "25013","Hampden, MA",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",965992,1006981,1085688,1125296,1137538,1109802,1089628,1071919,1087701,1118029,1120600,1136225,1170898,1155109,1166470,1211666,1227582,1286772,1352735,1344489
 "25013","Hampden, MA",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",396017,389320,395147,417101,431005,463160,448624,469330,448811,452167,465187,465323,492049,532232,559298,581464,608175,659588,687064,603083
 "25013","Hampden, MA",1,CAGDP2,45,"51","  Information","Thousands of dollars",390257,397749,401866,427712,450909,443671,518283,555351,501132,456796,462099,475322,483936,424211,452544,439380,450847,450123,460314,435632
 "25013","Hampden, MA",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",3043595,3119546,3316651,3486476,3599285,3606967,3838286,3908452,3859488,4089105,4221825,4420533,4596580,4614917,4814579,4896819,4784124,4956486,5214995,5442002
 "25013","Hampden, MA",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",1315871,1323336,1490922,1554834,1523207,1518829,1517997,1437451,1340845,1341472,1479679,1709865,1645768,1789229,1979452,2026097,1858983,2024354,2078415,2350716
 "25013","Hampden, MA",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",1727725,1796211,1825729,1931642,2076079,2088137,2320289,2471000,2518643,2747632,2742146,2710669,2950812,2825687,2835127,2870722,2925141,2932132,3136580,3091286
 "25013","Hampden, MA",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",1091338,1118123,1161631,1221025,1270285,1287667,1226100,1391178,1329821,1392207,1471610,1522348,1541049,1596602,1644200,1655076,1689691,1731753,1755530,1717426
 "25013","Hampden, MA",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",486611,511220,536768,550535,583929,603813,614364,674441,641221,646265,669013,692298,692748,721588,739483,746784,774239,796887,822138,807293
 "25013","Hampden, MA",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",333628,338507,330325,352940,348094,353358,263290,346365,342350,348870,365793,364618,375529,378410,406760,433554,425435,414079,390624,398186
 "25013","Hampden, MA",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",271099,268396,294537,317550,338262,330496,348446,370373,346249,397071,436804,465433,472772,496603,497957,474738,490017,520787,542768,511947
 "25013","Hampden, MA",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",1668350,1799134,1950092,2079361,2163912,2281028,2407885,2594952,2756237,2830043,2891357,3068981,3138438,3254476,3462331,3698963,3814778,3899507,4074909,3825705
 "25013","Hampden, MA",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",159414,167836,225176,248420,252201,263492,276955,297338,329594,345438,362641,374012,374172,389436,395968,403281,409279,416936,436348,394841
 "25013","Hampden, MA",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",1508936,1631298,1724915,1830942,1911711,2017536,2130930,2297614,2426643,2484605,2528716,2694969,2764266,2865039,3066362,3295682,3405499,3482571,3638561,3430863
 "25013","Hampden, MA",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",427100,452026,467029,482319,490939,475536,477815,490866,516485,549125,559257,591756,623148,627637,696585,741094,767285,846490,936142,658905
 "25013","Hampden, MA",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",90002,98633,100342,104573,107424,106134,102899,105877,112420,123551,122828,126729,150017,155118,172865,171171,165460,163222,166866,101928
 "25013","Hampden, MA",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",337098,353393,366686,377746,383515,369402,374916,384989,404065,425573,436428,465026,473131,472519,523719,569923,601825,683268,769277,556977
 "25013","Hampden, MA",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",385238,428098,425256,444805,457033,458338,453604,443086,440885,448100,459468,482411,483249,506851,516586,533408,540839,566602,589648,525535
 "25013","Hampden, MA",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",2294835,2393225,2433138,2560897,2631857,2748924,2924368,3019663,3067458,3052489,3192728,3167322,3322008,3399483,3525750,3494901,3539945,3613494,3659779,3619878
 "25013","Hampden, MA",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",18458,16864,18116,23926,41720,37521,36042,22124,23698,26661,24526,29735,21971,30749,35774,42338,36407,31147,44849,53297
 "25013","Hampden, MA",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",1594940,1610258,1717569,1795451,1821709,1818191,1805463,1843075,1835756,1942197,1993964,2047739,2112692,2159106,2221259,2292674,2344443,2397182,2639635,2689032
 "25013","Hampden, MA",1,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",795125,782212,780036,772311,783581,853888,863440,933761,821774,911505,944023,901162,1010851,1089524,1132041,1052999,1044743,1180334,1181815,1113603
 "25013","Hampden, MA",1,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",2471776,2393362,2358972,2324439,2376649,2598282,2590468,2616581,2603558,2815781,2760344,2931811,2834490,2734531,2929976,2927090,2865768,2819249,2786235,2690516
 "25013","Hampden, MA",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",2692499,2613281,2596513,2586178,2696697,2937132,2830252,2783966,2776048,3036247,3011200,3271621,3135379,3135315,3334080,3329304,3324267,3302382,3295736,3249229
 "25013","Hampden, MA",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",9395944,9707147,10220129,10709460,11037653,11225285,11590876,12160722,12061577,12619077,13003603,13510252,13989943,14273324,14940123,15310412,15436751,16028476,16852988,16407839
 "25015","Hampshire, MA",1,CAGDP2,1,"...","All industry total","Thousands of dollars",4095153,4318013,4470699,4716257,4935052,5023928,5268326,5511900,5670355,5852980,6084316,6199511,6513549,6630685,7123969,7360267,7750358,8002296,8334685,7890072
 "25015","Hampshire, MA",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",3155118,3284324,3395554,3597823,3721516,3782250,3894940,4070614,4180707,4397258,4505972,4650053,4907564,4966246,5350167,5592113,5878941,6033648,6278771,5933492
 "25015","Hampshire, MA",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",56517,44377,51565,45880,54838,31274,(D),12303,16985,15139,10278,10641,53006,(D),24427,(D),(D),10224,40247,28653
 "25015","Hampshire, MA",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",2787,2811,2611,2792,2497,2766,4331,3082,3546,3572,4109,5870,6138,6481,6904,7775,5885,5349,5849,5268
 "25015","Hampshire, MA",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",12490,11197,11044,11150,10965,12065,(D),16316,14691,15601,16425,18016,18916,(D),23557,(D),(D),28646,37458,52116
 "25015","Hampshire, MA",1,CAGDP2,11,"23","  Construction","Thousands of dollars",169229,174361,188748,206853,224930,228027,234359,204154,199246,181444,183405,196286,220610,243058,234246,245192,252939,254409,269221,264300
 "25015","Hampshire, MA",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",274959,264379,275920,297830,309136,322835,318241,340263,302980,361841,397754,457491,357062,308007,292235,306090,291649,320564,360585,335380
 "25015","Hampshire, MA",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",119496,117871,126810,151429,(D),179116,188340,208896,194633,214307,219923,210583,188229,(D),154268,155618,(D),167716,172605,166892
 "25015","Hampshire, MA",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",155463,146509,149110,146401,(D),143719,129902,131367,108347,147534,177831,246908,168833,(D),137968,150472,(D),152849,187980,168489
 "25015","Hampshire, MA",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",200192,207361,198172,210093,200373,225506,221059,218590,207677,211821,216987,220959,304176,408356,558911,646023,834833,872011,873038,862892
 "25015","Hampshire, MA",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",280730,287114,318539,333945,342761,331895,323368,320721,326485,342900,342096,345981,367811,372354,386417,(D),(D),412138,444164,444658
 "25015","Hampshire, MA",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",53398,52523,56249,52539,53107,48368,49176,55513,55219,55536,56362,66125,73739,67077,71700,71931,72520,65933,63012,42539
 "25015","Hampshire, MA",1,CAGDP2,45,"51","  Information","Thousands of dollars",86836,96869,95198,107953,104701,101485,107339,123282,115120,124305,131153,126974,128990,(D),140008,144113,147347,157711,179320,184580
 "25015","Hampshire, MA",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",767014,804633,812102,856369,891850,920018,947652,1037729,1113091,1185770,1168349,1233693,1243163,1193995,1279631,1325882,1337638,1365406,1398860,1402791
 "25015","Hampshire, MA",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",127847,130534,138432,131183,143556,152050,148760,148859,177537,187768,195373,211641,196620,192639,202681,230280,247545,244330,256882,276475
 "25015","Hampshire, MA",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",639167,674099,673670,725186,748294,767968,798891,888871,935554,998002,972975,1022052,1046543,1001356,1076951,1095601,1090093,1121075,1141977,1126317
 "25015","Hampshire, MA",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",331690,335123,359441,385108,396805,392581,(D),446766,455717,476757,504181,410563,530371,525788,(D),576913,606959,619886,618707,607462
 "25015","Hampshire, MA",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",147190,155012,167685,181006,196517,198090,204783,228830,220294,233993,243158,255741,256094,269368,295440,299103,307939,316800,332001,331919
 "25015","Hampshire, MA",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",109356,102382,107077,111630,105784,93702,(D),109112,127648,131311,148005,34272,163026,148939,160290,157310,165474,164382,159479,155559
 "25015","Hampshire, MA",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",75143,77729,84679,92472,94504,100789,109215,108824,107776,111454,113017,120550,111251,107481,(D),120501,133546,138704,127227,119983
 "25015","Hampshire, MA",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",609966,655328,704046,754818,770201,801673,857337,939484,1002020,1031147,1064146,1113164,1131996,1159777,1230427,1272743,1327041,1349954,1403362,1266223
 "25015","Hampshire, MA",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",309686,325584,356441,384065,392398,395540,422600,460207,505991,519204,555973,575366,570901,584801,619226,628241,630265,646454,670154,590393
 "25015","Hampshire, MA",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",300280,329744,347606,370753,377803,406134,434738,479277,496029,511943,508173,537797,561095,574976,611201,644502,696776,703501,733208,675830
 "25015","Hampshire, MA",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",165254,183255,164124,179243,190944,190716,197318,198979,215548,238621,251610,277874,309576,336522,352381,374075,368932,370305,371913,237410
 "25015","Hampshire, MA",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",46537,52841,29770,39756,53427,49863,51151,47730,60003,74090,81891,90610,117781,140467,136128,132205,116341,109262,111025,57243
 "25015","Hampshire, MA",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",118717,130414,134353,139487,137517,140854,146167,151250,155545,164531,169719,187264,191794,196055,216254,241870,252591,261043,260888,180167
 "25015","Hampshire, MA",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",144055,164991,157795,153249,168408,173041,168060,153433,152381,152803,159116,166417,162010,173850,(D),184563,188408,201114,213036,199220
 "25015","Hampshire, MA",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",940035,1033690,1075145,1118434,1213536,1241677,1373386,1441287,1489648,1455722,1578344,1549458,1605985,1664439,1773802,1768154,1871418,1968648,2055914,1956580
 "25015","Hampshire, MA",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",59304,47188,54176,48673,57336,34039,(D),15385,20532,18711,14387,16511,59144,(D),31330,(D),(D),15573,46096,33921
 "25015","Hampshire, MA",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",480923,494476,516711,544038,543134,557401,544427,539310,534162,554721,559083,566940,671987,780710,945328,(D),(D),1284148,1317201,1307550
 "25015","Hampshire, MA",1,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",65888,63720,67293,63689,64072,60433,(D),71829,69910,71136,72787,84141,92655,(D),95257,(D),(D),94578,100470,94655
 "25015","Hampshire, MA",1,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",361795,361249,371118,405783,413837,424320,425580,463545,418100,486146,528907,584465,486052,(D),432244,450202,438996,478276,539904,519961
 "25015","Hampshire, MA",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",503491,485928,518845,553356,591402,584901,(D),559801,522758,561997,595546,670287,636816,(D),557811,(D),(D),590546,675902,633601
 "25015","Hampshire, MA",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",2651627,2798396,2876710,3044467,3130113,3197349,(D),3510812,3657949,3835261,3910426,3979766,4270748,(D),4792355,(D),(D),5443102,5602869,5299890
 "25017","Middlesex, MA",1,CAGDP2,1,"...","All industry total","Thousands of dollars",83652136,85216675,88445799,92464462,96910686,101866971,110961157,116116127,115372188,124202280,129090227,133526155,136728074,140438063,149304016,153147821,158803234,170334984,180190335,179490988
 "25017","Middlesex, MA",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",76950632,78014617,80899037,84635843,88674986,93131201,101654728,106457406,105447771,114018400,118404150,123226384,126099877,129508105,138036963,141795142,147060665,157977733,167477971,166790333
 "25017","Middlesex, MA",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",40459,73453,66945,103500,110116,129280,193991,235777,262262,170479,95315,80744,59065,67302,61695,42958,50077,36517,32891,81583
 "25017","Middlesex, MA",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",39807,38381,40972,43063,38465,43053,69851,42736,50723,38519,36413,34215,35037,44246,52585,61567,47455,41530,42905,33258
 "25017","Middlesex, MA",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",354146,269481,605860,729660,764238,1181209,1177589,1374369,1324662,1416735,1498137,1519929,1428205,850646,1025164,1370307,1636378,1483007,1406933,1546103
 "25017","Middlesex, MA",1,CAGDP2,11,"23","  Construction","Thousands of dollars",3490329,3560281,3561743,3824915,3914500,3725105,3702034,3544009,3255769,3058971,3206360,3608697,3782643,3483805,4064067,4442918,5211504,5492229,5951891,5667622
 "25017","Middlesex, MA",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",13075501,13509587,15371260,14228843,14504700,15182861,18147144,16472619,15932112,17825333,18106133,18337101,18101880,19485646,20619239,20259302,20566957,23031472,23586657,24069955
 "25017","Middlesex, MA",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",10586045,(D),12392220,11556357,11667877,11715624,13921885,12481019,11528556,13352881,13800027,13771701,12856474,12886462,13189384,13416451,13259492,14259164,14554517,14472486
 "25017","Middlesex, MA",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",2489456,(D),2979041,2672486,2836822,3467237,4225259,3991600,4403556,4472453,4306107,4565401,5245406,6599184,7429855,6842851,7307465,8772308,9032139,9597469
 "25017","Middlesex, MA",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",6441012,5983837,6348866,6764421,6823189,7511578,8139429,8547523,8177835,8311500,8733757,8620787,8981468,9275227,9484932,9462258,9539488,9406619,9664923,9514647
 "25017","Middlesex, MA",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",3805870,3800672,3883324,4045450,4135852,4021481,3981762,3932893,3888140,4007965,4014919,4084000,4158760,4195727,4376958,4533774,4717778,4882475,5204721,5046414
 "25017","Middlesex, MA",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",939091,908387,960835,1075349,1114055,1173787,1158544,1203518,1087043,1158086,1205741,1260822,1316924,1416945,1614350,1714606,1786096,1851361,1867004,1582786
 "25017","Middlesex, MA",1,CAGDP2,45,"51","  Information","Thousands of dollars",6475175,7377263,7319092,8289567,9140566,8876890,9658114,10927990,10806413,12683719,13444687,13465332,13910506,14117469,15022184,15410759,15469583,16283880,16927804,17972285
 "25017","Middlesex, MA",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",13639585,14159998,14243538,14537004,15080861,15583938,16358364,17570875,17838913,19303941,19953170,21366165,22032780,22202143,23265249,23769482,24625060,27044355,28599082,29429499
 "25017","Middlesex, MA",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",3651511,3825595,4004783,3858263,3867614,4039093,4138059,3866610,4242368,4276123,4385672,5202132,5029940,5304875,6549044,6441624,6615315,8135627,8026774,8464050
 "25017","Middlesex, MA",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",9988074,10334404,10238755,10678741,11213247,11544845,12220305,13704265,13596544,15027818,15567498,16164033,17002840,16897268,16716205,17327859,18009745,18908728,20572309,20965449
 "25017","Middlesex, MA",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",17290325,16372025,16297273,17974626,19610269,21280173,23722904,26041695,25587670,27787411,29263685,30969367,31471568,32315440,35284988,36485831,38873197,43104383,47273807,48389550
 "25017","Middlesex, MA",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",12987907,12636362,12407417,13531660,14724453,15938645,17616736,19912703,19564957,21009762,21562753,23235386,23292608,23992905,25870183,27403562,29645752,32694354,35995125,37708409
 "25017","Middlesex, MA",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",1972311,1585202,1731125,2138809,2298688,2574295,3014085,2916255,3088105,3404120,4131560,4008537,4327627,4315186,5167489,4802713,4733968,5801088,6031026,5965367
 "25017","Middlesex, MA",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",2330106,2150461,2158730,2304157,2587128,2767234,3092082,3212737,2934608,3373529,3569372,3725444,3851333,4007349,4247316,4279555,4493477,4608940,5247655,4715774
 "25017","Middlesex, MA",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",7639721,8075772,8315979,8875311,9233805,9979925,10664109,11778697,12480882,13228324,13674202,14419814,14818169,15416820,16053835,16798479,17016791,17429717,18445570,17324099
 "25017","Middlesex, MA",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",3270948,3421963,3489973,3780620,3778174,3959638,4221320,4675453,5063306,5480154,5603935,5846975,6024564,6185219,6555529,7001307,7234811,7482733,7825986,7348373
 "25017","Middlesex, MA",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",4368773,4653809,4826006,5094691,5455631,6020287,6442789,7103244,7417576,7748169,8070268,8572839,8793605,9231601,9498306,9797172,9781979,9946984,10619584,9975726
 "25017","Middlesex, MA",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",2095260,2182870,2190038,2379862,2381258,2572068,2728697,2832939,2828918,3104434,3200991,3417447,3895508,4373074,4774756,5024655,5097242,5312546,5783364,3746322
 "25017","Middlesex, MA",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",420196,454603,417247,534389,498226,589484,654515,722934,732855,888338,912475,948741,1304068,1594123,1662442,1730222,1712438,1799581,1902264,984650
 "25017","Middlesex, MA",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",1675064,1728266,1772791,1845473,1883032,1982584,2074182,2110005,2096063,2216096,2288516,2468707,2591439,2778952,3112314,3294434,3384805,3512966,3881100,2761672
 "25017","Middlesex, MA",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",1624352,1702610,1693313,1764272,1823111,1869854,1952198,1951766,1926430,1922984,1970640,2041965,2107363,2263616,2336963,2418246,2423058,2577642,2690419,2386211
 "25017","Middlesex, MA",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",6701504,7202058,7546761,7828619,8235700,8735770,9306429,9658722,9924417,10183880,10686077,10299771,10628197,10929958,11267053,11352679,11742569,12357252,12712364,12700655
 "25017","Middlesex, MA",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",80266,111834,107917,146563,148581,172333,263842,278513,312985,208998,131727,114959,94103,111548,114280,104525,97532,78047,75796,114841
 "25017","Middlesex, MA",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",10246882,9784509,10232190,10809871,10959041,11533059,12121190,12480416,12065974,12319465,12748676,12704787,13140228,13470954,13861889,13996032,14257266,14289094,14869645,14561060
 "25017","Middlesex, MA",1,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",1293236,1177867,1566695,1805009,1878293,2354997,2336133,2577887,2411705,2574821,2703878,2780750,2745130,2267590,2639514,3084913,3422474,3334367,3273936,3128889
 "25017","Middlesex, MA",1,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",19550676,20886851,22690353,22518410,23645266,24059750,27805257,27400609,26738524,30509052,31550820,31802433,32012386,33603115,35641423,35670061,36036541,39315352,40514461,42042240
 "25017","Middlesex, MA",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",16646096,17181702,19040921,18200320,18567781,19080299,22113020,20295140,19500866,21093302,21444220,22060757,21978626,23080999,24797585,24806746,25875994,28601747,29614343,29852418
 "25017","Middlesex, MA",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",60304536,60832914,61858116,66435523,70107205,74050902,79541708,86162266,85946905,92925097,96959930,101165627,104121251,106427105,113239377,116988397,121184671,129375985,137863627,136937915
 "25019","Nantucket, MA",1,CAGDP2,1,"...","All industry total","Thousands of dollars",871997,886263,835009,813839,794063,850336,958811,972628,954665,979740,1036743,1095121,1116031,1206802,1268569,1352376,1379304,1517513,1571956,1446659
 "25019","Nantucket, MA",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",815537,826292,771664,744614,719981,771255,870762,880119,859193,880421,938718,1000986,1020585,1108168,1166967,1247815,1268967,1401528,1451933,1325906
 "25019","Nantucket, MA",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25019","Nantucket, MA",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
